employee_id,transfer_date,from_agency_code,from_agency_name,to_agency_code,to_agency_name,job_grade_id,job_grade_name,employee_name,source_system,is_cross_agency,transfer_year,transfer_quarter,gold_ts
A075581,10/30/2024,D,Agency D,G,Agency G,1,Staff,Irene Malik,SYSTEM B,1,2024,4,2026-03-27T07:12:24.498Z
A076013,6/12/2025,B,Agency B,D,Agency D,1,Staff,Wendy Beh,SYSTEM B,1,2025,2,2026-03-27T07:12:24.498Z
A076648,11/14/2022,B,Agency B,F,Agency F,1,Staff,Helena Zhao,SYSTEM B,1,2022,4,2026-03-27T07:12:24.498Z
A076670,9/17/2025,D,Agency D,H,Agency H,1,Staff,Ramesh Ng,SYSTEM B,1,2025,3,2026-03-27T07:12:24.498Z
A076968,7/28/2025,A,Agency A,D,Agency D,2,Lead,Irene Zhao,SYSTEM B,1,2025,3,2026-03-27T07:12:24.498Z
A078437,12/24/2022,A,Agency A,B,Agency B,2,Lead,Yvonne Pillai,SYSTEM B,1,2022,4,2026-03-27T07:12:24.498Z
A079191,1/1/2026,C,Agency C,H,Agency H,1,Staff,Marcus Chew,SYSTEM B,1,2026,1,2026-03-27T07:12:24.498Z
A079297,6/11/2024,A,Agency A,D,Agency D,1,Staff,Zachary Ahmad,SYSTEM B,1,2024,2,2026-03-27T07:12:24.498Z
A079535,9/18/2025,B,Agency B,C,Agency C,1,Staff,Nina Johnson,SYSTEM B,1,2025,3,2026-03-27T07:12:24.498Z
A081060,8/7/2024,B,Agency B,C,Agency C,1,Staff,Rajan Smith,SYSTEM B,1,2024,3,2026-03-27T07:12:24.498Z
A081084,12/3/2025,G,Agency G,B,Agency B,1,Staff,Suresh Goh,SYSTEM B,1,2025,4,2026-03-27T07:12:24.498Z
A081207,12/3/2022,A,Agency A,F,Agency F,1,Staff,Mei Chew,SYSTEM B,1,2022,4,2026-03-27T07:12:24.498Z
A081617,5/14/2023,B,Agency B,A,Agency A,1,Staff,Rui Wu,SYSTEM B,1,2023,2,2026-03-27T07:12:24.498Z
A082090,7/4/2024,A,Agency A,B,Agency B,3,Assistant Director,Arun Koh,SYSTEM B,1,2024,3,2026-03-27T07:12:24.498Z
A082343,8/25/2025,B,Agency B,A,Agency A,1,Staff,Hannah Chong,SYSTEM B,1,2025,3,2026-03-27T07:12:24.498Z
A082410,3/3/2025,A,Agency A,G,Agency G,1,Staff,Florence Rao,SYSTEM B,1,2025,1,2026-03-27T07:12:24.498Z
A083842,12/28/2025,F,Agency F,G,Agency G,1,Staff,Deepa Williams,SYSTEM B,1,2025,4,2026-03-27T07:12:24.498Z
A084194,12/20/2023,F,Agency F,H,Agency H,2,Lead,Jasmine Kumar,SYSTEM B,1,2023,4,2026-03-27T07:12:24.498Z
A084552,4/26/2025,A,Agency A,H,Agency H,1,Staff,Winifred Khoo,SYSTEM B,1,2025,2,2026-03-27T07:12:24.498Z
A085914,7/17/2023,B,Agency B,C,Agency C,2,Lead,Meena Leong,SYSTEM B,1,2023,3,2026-03-27T07:12:24.498Z
A088474,6/29/2023,D,Agency D,C,Agency C,2,Lead,Rajan Ho,SYSTEM B,1,2023,2,2026-03-27T07:12:24.498Z
A089765,6/11/2025,A,Agency A,C,Agency C,1,Staff,Yvonne Kumar,SYSTEM B,1,2025,2,2026-03-27T07:12:24.498Z
A091278,10/26/2025,A,Agency A,B,Agency B,1,Staff,Michael Sim,SYSTEM B,1,2025,4,2026-03-27T07:12:24.498Z
A091502,7/5/2025,D,Agency D,G,Agency G,2,Lead,Linda Chan,SYSTEM B,1,2025,3,2026-03-27T07:12:24.498Z
A091692,3/2/2023,B,Agency B,H,Agency H,5,Director,Fiona Sharma,SYSTEM B,1,2023,1,2026-03-27T07:12:24.498Z
A092834,6/20/2023,C,Agency C,G,Agency G,3,Assistant Director,Brenda Zhang,SYSTEM B,1,2023,2,2026-03-27T07:12:24.498Z
A094306,1/17/2024,D,Agency D,B,Agency B,2,Lead,Jasmine Yang,SYSTEM B,1,2024,1,2026-03-27T07:12:24.498Z
A094435,12/31/2021,B,Agency B,C,Agency C,1,Staff,Diana Ahmad,SYSTEM B,1,2021,4,2026-03-27T07:12:24.498Z
A094739,11/28/2025,C,Agency C,F,Agency F,1,Staff,Victor Liang,SYSTEM B,1,2025,4,2026-03-27T07:12:24.498Z
A094999,1/29/2024,A,Agency A,C,Agency C,1,Staff,Xerxes Rao,SYSTEM B,1,2024,1,2026-03-27T07:12:24.498Z
A095827,12/12/2024,F,Agency F,G,Agency G,2,Lead,Henry Tan,SYSTEM B,1,2024,4,2026-03-27T07:12:24.498Z
A095928,4/15/2025,F,Agency F,G,Agency G,1,Staff,Thomas Huang,SYSTEM B,1,2025,2,2026-03-27T07:12:24.498Z
A096114,11/5/2025,B,Agency B,H,Agency H,4,Deputy Director,Wayne Abdullah,SYSTEM B,1,2025,4,2026-03-27T07:12:24.498Z
A096533,10/5/2025,B,Agency B,A,Agency A,3,Assistant Director,George Chen,SYSTEM B,1,2025,4,2026-03-27T07:12:24.498Z
A096731,4/27/2025,A,Agency A,F,Agency F,1,Staff,Betty Yang,SYSTEM B,1,2025,2,2026-03-27T07:12:24.498Z
A096956,12/7/2025,A,Agency A,F,Agency F,5,Director,Michael Wu,SYSTEM B,1,2025,4,2026-03-27T07:12:24.498Z
A097774,2/1/2025,D,Agency D,F,Agency F,1,Staff,Patricia Lin,SYSTEM B,1,2025,1,2026-03-27T07:12:24.498Z
A097988,11/14/2024,H,Agency H,D,Agency D,1,Staff,Fang Ng,SYSTEM B,1,2024,4,2026-03-27T07:12:24.498Z
A098550,12/9/2023,A,Agency A,G,Agency G,1,Staff,Vishal Khoo,SYSTEM B,1,2023,4,2026-03-27T07:12:24.498Z
A001095,7/1/2025,F,Agency F,B,Agency B,1,Staff,Thomas Foo,SYSTEM A,1,2025,3,2026-03-27T07:12:24.498Z
A001526,10/8/2024,D,Agency D,C,Agency C,2,Lead,Winifred Chan,SYSTEM A,1,2024,4,2026-03-27T07:12:24.498Z
A003115,1/19/2025,A,Agency A,F,Agency F,2,Lead,Hannah Zhao,SYSTEM A,1,2025,1,2026-03-27T07:12:24.498Z
A003125,2/9/2024,B,Agency B,C,Agency C,1,Staff,Wendy Chua,SYSTEM A,1,2024,1,2026-03-27T07:12:24.498Z
A005840,7/12/2023,A,Agency A,H,Agency H,1,Staff,Omar Liu,SYSTEM A,1,2023,3,2026-03-27T07:12:24.498Z
A006618,12/31/2025,C,Agency C,D,Agency D,4,Deputy Director,Calvin Kwek,SYSTEM A,1,2025,4,2026-03-27T07:12:24.498Z
A009120,4/23/2023,B,Agency B,D,Agency D,1,Staff,Emily Abdullah,SYSTEM A,1,2023,2,2026-03-27T07:12:24.498Z
A009997,3/29/2023,A,Agency A,H,Agency H,1,Staff,Betty Ibrahim,SYSTEM A,1,2023,1,2026-03-27T07:12:24.498Z
A010256,4/25/2025,D,Agency D,C,Agency C,1,Staff,Julia Yang,SYSTEM A,1,2025,2,2026-03-27T07:12:24.498Z
A010369,11/25/2025,D,Agency D,G,Agency G,3,Assistant Director,Vanessa Ong,SYSTEM A,1,2025,4,2026-03-27T07:12:24.498Z
A010620,2/6/2022,F,Agency F,A,Agency A,3,Assistant Director,Ying Kwong,SYSTEM A,1,2022,1,2026-03-27T07:12:24.498Z
A010801,8/25/2024,A,Agency A,G,Agency G,1,Staff,Florence Phua,SYSTEM A,1,2024,3,2026-03-27T07:12:24.498Z
A011633,5/7/2023,A,Agency A,D,Agency D,2,Lead,Aaron Teo,SYSTEM A,1,2023,2,2026-03-27T07:12:24.498Z
A014346,11/2/2021,F,Agency F,D,Agency D,1,Staff,Yi Heng,SYSTEM A,1,2021,4,2026-03-27T07:12:24.498Z
A014466,6/30/2025,D,Agency D,G,Agency G,1,Staff,Priya Lim,SYSTEM A,1,2025,2,2026-03-27T07:12:24.498Z
A015058,9/26/2025,G,Agency G,C,Agency C,1,Staff,David Williams,SYSTEM A,1,2025,3,2026-03-27T07:12:24.498Z
A015356,11/29/2023,A,Agency A,B,Agency B,1,Staff,Suresh Sharma,SYSTEM A,1,2023,4,2026-03-27T07:12:24.498Z
A016646,7/26/2025,B,Agency B,A,Agency A,3,Assistant Director,Meena Johnson,SYSTEM A,1,2025,3,2026-03-27T07:12:24.498Z
A017098,9/30/2021,A,Agency A,D,Agency D,2,Lead,Olivia Yang,SYSTEM A,1,2021,3,2026-03-27T07:12:24.498Z
A018197,3/13/2023,A,Agency A,H,Agency H,1,Staff,Deepa Williams,SYSTEM A,1,2023,1,2026-03-27T07:12:24.498Z
A020422,10/20/2024,G,Agency G,F,Agency F,1,Staff,Preethi Jones,SYSTEM A,1,2024,4,2026-03-27T07:12:24.498Z
A021505,6/21/2023,F,Agency F,B,Agency B,2,Lead,Ying Rahman,SYSTEM A,1,2023,2,2026-03-27T07:12:24.498Z
A022646,6/29/2024,G,Agency G,F,Agency F,1,Staff,Ramesh Brown,SYSTEM A,1,2024,2,2026-03-27T07:12:24.498Z
A023365,2/22/2023,A,Agency A,D,Agency D,0,Others,Kai Ooi,SYSTEM A,1,2023,1,2026-03-27T07:12:24.498Z
A023614,3/6/2022,C,Agency C,G,Agency G,2,Lead,Grace Yap,SYSTEM A,1,2022,1,2026-03-27T07:12:24.498Z
A032590,12/10/2025,B,Agency B,G,Agency G,2,Lead,Pooja Chia,SYSTEM A,1,2025,4,2026-03-27T07:12:24.498Z
A032838,1/3/2026,A,Agency A,D,Agency D,4,Deputy Director,Rajan Quek,SYSTEM A,1,2026,1,2026-03-27T07:12:24.498Z
A034636,2/24/2023,D,Agency D,G,Agency G,2,Lead,Nina Ong,SYSTEM A,1,2023,1,2026-03-27T07:12:24.498Z
A038186,9/5/2025,F,Agency F,D,Agency D,1,Staff,Clara Chan,SYSTEM A,1,2025,3,2026-03-27T07:12:24.498Z
A038620,3/28/2025,B,Agency B,A,Agency A,1,Staff,Alice Lee,SYSTEM A,1,2025,1,2026-03-27T07:12:24.498Z
A040215,6/24/2025,C,Agency C,D,Agency D,1,Staff,Andre Yusof,SYSTEM A,1,2025,2,2026-03-27T07:12:24.498Z
A040379,6/14/2024,F,Agency F,H,Agency H,1,Staff,Vanessa Lee,SYSTEM A,1,2024,2,2026-03-27T07:12:24.498Z
A040752,10/4/2025,A,Agency A,D,Agency D,1,Staff,Omar Chen,SYSTEM A,1,2025,4,2026-03-27T07:12:24.498Z
A041972,12/21/2025,F,Agency F,G,Agency G,5,Director,Vishal Malik,SYSTEM A,1,2025,4,2026-03-27T07:12:24.498Z
A042757,11/24/2024,D,Agency D,A,Agency A,2,Lead,Deborah Ismail,SYSTEM A,1,2024,4,2026-03-27T07:12:24.498Z
A043107,11/26/2024,D,Agency D,A,Agency A,1,Staff,Mei Malik,SYSTEM A,1,2024,4,2026-03-27T07:12:24.498Z
A043906,4/18/2023,B,Agency B,G,Agency G,0,Others,Omar Huang,SYSTEM A,1,2023,2,2026-03-27T07:12:24.498Z
A044092,5/19/2025,B,Agency B,C,Agency C,2,Lead,Calvin Liang,SYSTEM A,1,2025,2,2026-03-27T07:12:24.498Z
A044782,9/13/2021,B,Agency B,A,Agency A,1,Staff,Vanessa Huang,SYSTEM A,1,2021,3,2026-03-27T07:12:24.498Z
A046546,12/12/2023,D,Agency D,C,Agency C,2,Lead,Zhen Low,SYSTEM A,1,2023,4,2026-03-27T07:12:24.498Z
A048260,10/16/2025,F,Agency F,D,Agency D,1,Staff,Vanessa Lim,SYSTEM A,1,2025,4,2026-03-27T07:12:24.498Z
A074047,12/14/2021,B,Agency B,F,Agency F,5,Director,Michael Jones,SYSTEM B,1,2021,4,2026-03-27T07:12:24.498Z
A074138,5/26/2025,A,Agency A,B,Agency B,1,Staff,Deborah Foo,SYSTEM B,1,2025,2,2026-03-27T07:12:24.498Z
A075365,8/20/2025,F,Agency F,C,Agency C,1,Staff,Deepa Lin,SYSTEM B,1,2025,3,2026-03-27T07:12:24.498Z
A075368,6/26/2023,G,Agency G,A,Agency A,2,Lead,Fang Quek,SYSTEM B,1,2023,2,2026-03-27T07:12:24.498Z
A076934,12/21/2024,B,Agency B,G,Agency G,3,Assistant Director,Nancy Chong,SYSTEM B,1,2024,4,2026-03-27T07:12:24.498Z
A077805,10/23/2025,B,Agency B,C,Agency C,1,Staff,Quinn Huang,SYSTEM B,1,2025,4,2026-03-27T07:12:24.498Z
A078038,11/17/2025,H,Agency H,D,Agency D,1,Staff,Irene Anderson,SYSTEM B,1,2025,4,2026-03-27T07:12:24.498Z
A078099,8/27/2023,A,Agency A,G,Agency G,1,Staff,Linda Fong,SYSTEM B,1,2023,3,2026-03-27T07:12:24.498Z
A079611,5/12/2025,A,Agency A,H,Agency H,1,Staff,Yvonne Yap,SYSTEM B,1,2025,2,2026-03-27T07:12:24.498Z
A079666,3/18/2025,A,Agency A,D,Agency D,2,Lead,Rita Cheong,SYSTEM B,1,2025,1,2026-03-27T07:12:24.498Z
A080437,9/25/2023,A,Agency A,B,Agency B,3,Assistant Director,Vanessa Wilson,SYSTEM B,1,2023,3,2026-03-27T07:12:24.498Z
A080498,9/21/2025,D,Agency D,F,Agency F,1,Staff,Benjamin Tay,SYSTEM B,1,2025,3,2026-03-27T07:12:24.498Z
A080986,10/21/2022,C,Agency C,A,Agency A,1,Staff,Uma Chee,SYSTEM B,1,2022,4,2026-03-27T07:12:24.498Z
A081626,6/30/2024,G,Agency G,F,Agency F,1,Staff,Wei Wu,SYSTEM B,1,2024,2,2026-03-27T07:12:24.498Z
A082713,7/13/2023,B,Agency B,D,Agency D,2,Lead,Yusuf Smith,SYSTEM B,1,2023,3,2026-03-27T07:12:24.498Z
A082842,1/28/2025,A,Agency A,F,Agency F,2,Lead,James Ismail,SYSTEM B,1,2025,1,2026-03-27T07:12:24.498Z
A083312,7/31/2025,D,Agency D,H,Agency H,1,Staff,Farah Sim,SYSTEM B,1,2025,3,2026-03-27T07:12:24.498Z
A083370,11/3/2022,D,Agency D,F,Agency F,1,Staff,Pooja Chua,SYSTEM B,1,2022,4,2026-03-27T07:12:24.498Z
A083391,12/14/2024,B,Agency B,A,Agency A,1,Staff,Priya Huang,SYSTEM B,1,2024,4,2026-03-27T07:12:24.498Z
A087424,8/31/2023,H,Agency H,D,Agency D,3,Assistant Director,Benjamin Heng,SYSTEM B,1,2023,3,2026-03-27T07:12:24.498Z
A087624,10/22/2024,F,Agency F,B,Agency B,1,Staff,Betty Brown,SYSTEM B,1,2024,4,2026-03-27T07:12:24.498Z
A088723,5/30/2025,A,Agency A,C,Agency C,1,Staff,Xena Chia,SYSTEM B,1,2025,2,2026-03-27T07:12:24.498Z
A089162,2/22/2023,D,Agency D,F,Agency F,1,Staff,Henry Cheong,SYSTEM B,1,2023,1,2026-03-27T07:12:24.498Z
A090598,9/4/2025,A,Agency A,G,Agency G,2,Lead,Nancy Low,SYSTEM B,1,2025,3,2026-03-27T07:12:24.498Z
A091032,12/16/2025,D,Agency D,C,Agency C,4,Deputy Director,Rita Soh,SYSTEM B,1,2025,4,2026-03-27T07:12:24.498Z
A091048,9/13/2022,D,Agency D,F,Agency F,1,Staff,Omar Ho,SYSTEM B,1,2022,3,2026-03-27T07:12:24.498Z
A091517,2/3/2023,B,Agency B,C,Agency C,1,Staff,Ling Wu,SYSTEM B,1,2023,1,2026-03-27T07:12:24.498Z
A092737,11/18/2025,A,Agency A,G,Agency G,1,Staff,Jun Kaur,SYSTEM B,1,2025,4,2026-03-27T07:12:24.498Z
A092954,5/8/2025,D,Agency D,H,Agency H,2,Lead,Xavier Heng,SYSTEM B,1,2025,2,2026-03-27T07:12:24.498Z
A093177,9/20/2023,B,Agency B,A,Agency A,3,Assistant Director,Linda Mohamed,SYSTEM B,1,2023,3,2026-03-27T07:12:24.498Z
A093613,9/13/2025,D,Agency D,F,Agency F,1,Staff,Kevin Hassan,SYSTEM B,1,2025,3,2026-03-27T07:12:24.498Z
A093921,9/20/2023,B,Agency B,H,Agency H,3,Assistant Director,Fang Koh,SYSTEM B,1,2023,3,2026-03-27T07:12:24.498Z
A095508,9/25/2023,F,Agency F,A,Agency A,1,Staff,Rajan Rajan,SYSTEM B,1,2023,3,2026-03-27T07:12:24.498Z
A096620,8/19/2024,B,Agency B,F,Agency F,1,Staff,Teresa Kaur,SYSTEM B,1,2024,3,2026-03-27T07:12:24.498Z
A096802,8/17/2024,H,Agency H,D,Agency D,1,Staff,Rohit Reddy,SYSTEM B,1,2024,3,2026-03-27T07:12:24.498Z
A098246,10/7/2022,C,Agency C,G,Agency G,2,Lead,Quinn Chong,SYSTEM B,1,2022,4,2026-03-27T07:12:24.498Z
A098633,6/11/2023,G,Agency G,B,Agency B,1,Staff,Teresa Ng,SYSTEM B,1,2023,2,2026-03-27T07:12:24.498Z
A098918,7/22/2022,C,Agency C,B,Agency B,3,Assistant Director,Rui Ong,SYSTEM B,1,2022,3,2026-03-27T07:12:24.498Z
A000408,4/17/2023,A,Agency A,H,Agency H,1,Staff,Oscar Chew,SYSTEM A,1,2023,2,2026-03-27T07:12:24.498Z
A001004,8/26/2025,D,Agency D,H,Agency H,1,Staff,Ivan Yusof,SYSTEM A,1,2025,3,2026-03-27T07:12:24.498Z
A003260,3/12/2025,A,Agency A,G,Agency G,1,Staff,Kevin Seah,SYSTEM A,1,2025,1,2026-03-27T07:12:24.498Z
A004368,4/2/2025,D,Agency D,B,Agency B,1,Staff,Kenneth Fong,SYSTEM A,1,2025,2,2026-03-27T07:12:24.498Z
A004826,6/21/2023,D,Agency D,H,Agency H,1,Staff,Alice Ahmad,SYSTEM A,1,2023,2,2026-03-27T07:12:24.498Z
A007393,5/21/2024,D,Agency D,C,Agency C,1,Staff,Aaron Mohamed,SYSTEM A,1,2024,2,2026-03-27T07:12:24.498Z
A008181,9/4/2024,B,Agency B,C,Agency C,1,Staff,Emily Lin,SYSTEM A,1,2024,3,2026-03-27T07:12:24.498Z
A011725,10/10/2025,A,Agency A,F,Agency F,4,Deputy Director,Deborah Tan,SYSTEM A,1,2025,4,2026-03-27T07:12:24.498Z
A016957,11/7/2023,B,Agency B,C,Agency C,1,Staff,George Teo,SYSTEM A,1,2023,4,2026-03-27T07:12:24.498Z
A018695,11/2/2024,B,Agency B,D,Agency D,2,Lead,Fang Lee,SYSTEM A,1,2024,4,2026-03-27T07:12:24.498Z
A019598,10/19/2025,B,Agency B,A,Agency A,1,Staff,David Brown,SYSTEM A,1,2025,4,2026-03-27T07:12:24.498Z
A021985,7/30/2025,F,Agency F,H,Agency H,2,Lead,Omar Huang,SYSTEM A,1,2025,3,2026-03-27T07:12:24.498Z
A024736,11/27/2025,A,Agency A,F,Agency F,1,Staff,Arun Ong,SYSTEM A,1,2025,4,2026-03-27T07:12:24.498Z
A025097,12/25/2023,A,Agency A,F,Agency F,4,Deputy Director,Oscar Teo,SYSTEM A,1,2023,4,2026-03-27T07:12:24.498Z
A025405,9/2/2025,D,Agency D,G,Agency G,1,Staff,Tina Kaur,SYSTEM A,1,2025,3,2026-03-27T07:12:24.498Z
A028842,1/9/2025,B,Agency B,G,Agency G,2,Lead,Hua Kumar,SYSTEM A,1,2025,1,2026-03-27T07:12:24.498Z
A029384,9/17/2023,C,Agency C,G,Agency G,1,Staff,Rizal Liu,SYSTEM A,1,2023,3,2026-03-27T07:12:24.498Z
A031529,8/19/2023,D,Agency D,B,Agency B,1,Staff,Xavier Poh,SYSTEM A,1,2023,3,2026-03-27T07:12:24.498Z
A031813,8/16/2023,F,Agency F,B,Agency B,3,Assistant Director,Vanessa Wong,SYSTEM A,1,2023,3,2026-03-27T07:12:24.498Z
A034601,10/13/2023,A,Agency A,B,Agency B,2,Lead,Patricia Heng,SYSTEM A,1,2023,4,2026-03-27T07:12:24.498Z
A035087,7/11/2024,F,Agency F,A,Agency A,1,Staff,Priya Heng,SYSTEM A,1,2024,3,2026-03-27T07:12:24.498Z
A038616,11/7/2025,B,Agency B,G,Agency G,4,Deputy Director,Mei Wong,SYSTEM A,1,2025,4,2026-03-27T07:12:24.498Z
A040542,8/15/2025,F,Agency F,C,Agency C,3,Assistant Director,Hannah Ismail,SYSTEM A,1,2025,3,2026-03-27T07:12:24.498Z
A040561,9/24/2022,D,Agency D,C,Agency C,1,Staff,Kenneth Chen,SYSTEM A,1,2022,3,2026-03-27T07:12:24.498Z
A040912,4/12/2023,F,Agency F,C,Agency C,2,Lead,Arjun Beh,SYSTEM A,1,2023,2,2026-03-27T07:12:24.498Z
A041344,5/25/2025,A,Agency A,G,Agency G,1,Staff,Hua Yap,SYSTEM A,1,2025,2,2026-03-27T07:12:24.498Z
A041700,3/2/2024,A,Agency A,F,Agency F,1,Staff,Lily Sim,SYSTEM A,1,2024,1,2026-03-27T07:12:24.498Z
A043701,3/27/2022,A,Agency A,H,Agency H,1,Staff,George Foo,SYSTEM A,1,2022,1,2026-03-27T07:12:24.498Z
A043768,10/24/2025,H,Agency H,B,Agency B,1,Staff,Tina Abdullah,SYSTEM A,1,2025,4,2026-03-27T07:12:24.498Z
A044411,10/15/2025,B,Agency B,D,Agency D,1,Staff,Peter Chia,SYSTEM A,1,2025,4,2026-03-27T07:12:24.498Z
A045748,1/22/2024,B,Agency B,G,Agency G,1,Staff,Zachary Tay,SYSTEM A,1,2024,1,2026-03-27T07:12:24.498Z
A046393,9/1/2024,F,Agency F,B,Agency B,1,Staff,Patricia Zhang,SYSTEM A,1,2024,3,2026-03-27T07:12:24.498Z
A047400,10/10/2023,A,Agency A,G,Agency G,1,Staff,Arjun Mok,SYSTEM A,1,2023,4,2026-03-27T07:12:24.498Z
A048351,8/1/2025,A,Agency A,G,Agency G,2,Lead,Frank Ibrahim,SYSTEM A,1,2025,3,2026-03-27T07:12:24.498Z
A049235,11/3/2024,B,Agency B,A,Agency A,4,Deputy Director,Rizal Davis,SYSTEM A,1,2024,4,2026-03-27T07:12:24.498Z
A075709,11/18/2024,D,Agency D,C,Agency C,2,Lead,Sophia Lau,SYSTEM B,1,2024,4,2026-03-27T07:12:24.498Z
A075798,11/18/2025,B,Agency B,A,Agency A,1,Staff,Irene Chee,SYSTEM B,1,2025,4,2026-03-27T07:12:24.498Z
A076275,1/24/2022,B,Agency B,H,Agency H,1,Staff,Ling Wong,SYSTEM B,1,2022,1,2026-03-27T07:12:24.498Z
A076405,11/15/2024,B,Agency B,G,Agency G,1,Staff,Andre Rao,SYSTEM B,1,2024,4,2026-03-27T07:12:24.498Z
A077688,11/19/2022,B,Agency B,A,Agency A,4,Deputy Director,Ivan Ong,SYSTEM B,1,2022,4,2026-03-27T07:12:24.498Z
A078265,9/4/2024,F,Agency F,B,Agency B,2,Lead,Pooja Tan,SYSTEM B,1,2024,3,2026-03-27T07:12:24.498Z
A079162,2/21/2023,B,Agency B,C,Agency C,2,Lead,Rohit Yang,SYSTEM B,1,2023,1,2026-03-27T07:12:24.498Z
A079816,10/17/2024,A,Agency A,C,Agency C,1,Staff,Peter Garcia,SYSTEM B,1,2024,4,2026-03-27T07:12:24.498Z
A080724,10/25/2022,B,Agency B,H,Agency H,1,Staff,Florence Goh,SYSTEM B,1,2022,4,2026-03-27T07:12:24.498Z
A080993,5/29/2022,H,Agency H,G,Agency G,1,Staff,Florence Ho,SYSTEM B,1,2022,2,2026-03-27T07:12:24.498Z
A081431,12/14/2022,A,Agency A,F,Agency F,1,Staff,Farah Beh,SYSTEM B,1,2022,4,2026-03-27T07:12:24.498Z
A081518,10/4/2022,A,Agency A,D,Agency D,2,Lead,Jasmine Chan,SYSTEM B,1,2022,4,2026-03-27T07:12:24.498Z
A082392,4/2/2022,G,Agency G,F,Agency F,2,Lead,Rizal Jones,SYSTEM B,1,2022,2,2026-03-27T07:12:24.498Z
A083362,3/16/2023,A,Agency A,B,Agency B,4,Deputy Director,Andre Ong,SYSTEM B,1,2023,1,2026-03-27T07:12:24.498Z
A083510,12/13/2025,H,Agency H,D,Agency D,1,Staff,Fang Khoo,SYSTEM B,1,2025,4,2026-03-27T07:12:24.498Z
A084153,4/7/2025,D,Agency D,H,Agency H,2,Lead,Ignatius Ho,SYSTEM B,1,2025,2,2026-03-27T07:12:24.498Z
A084852,11/11/2024,G,Agency G,A,Agency A,1,Staff,Arun Yap,SYSTEM B,1,2024,4,2026-03-27T07:12:24.498Z
A085061,9/13/2024,B,Agency B,F,Agency F,2,Lead,Priya Rahman,SYSTEM B,1,2024,3,2026-03-27T07:12:24.498Z
A085472,6/25/2022,B,Agency B,A,Agency A,1,Staff,Deepa Wu,SYSTEM B,1,2022,2,2026-03-27T07:12:24.498Z
A085976,9/2/2024,D,Agency D,F,Agency F,2,Lead,Charles Chia,SYSTEM B,1,2024,3,2026-03-27T07:12:24.498Z
A089694,6/22/2025,F,Agency F,B,Agency B,3,Assistant Director,Xerxes Chen,SYSTEM B,1,2025,2,2026-03-27T07:12:24.498Z
A090194,11/25/2025,C,Agency C,D,Agency D,1,Staff,Helena Ismail,SYSTEM B,1,2025,4,2026-03-27T07:12:24.498Z
A091474,5/25/2024,A,Agency A,D,Agency D,1,Staff,Noor Huang,SYSTEM B,1,2024,2,2026-03-27T07:12:24.498Z
A091765,1/12/2025,C,Agency C,G,Agency G,3,Assistant Director,Meena Ooi,SYSTEM B,1,2025,1,2026-03-27T07:12:24.498Z
A091853,12/28/2024,B,Agency B,G,Agency G,1,Staff,Helena Ibrahim,SYSTEM B,1,2024,4,2026-03-27T07:12:24.498Z
A091934,2/7/2025,D,Agency D,C,Agency C,1,Staff,Nancy Poh,SYSTEM B,1,2025,1,2026-03-27T07:12:24.498Z
A092169,4/19/2025,A,Agency A,D,Agency D,3,Assistant Director,Tina Koh,SYSTEM B,1,2025,2,2026-03-27T07:12:24.498Z
A094516,5/2/2025,A,Agency A,D,Agency D,1,Staff,Arun Chia,SYSTEM B,1,2025,2,2026-03-27T07:12:24.498Z
A094776,12/10/2023,D,Agency D,G,Agency G,1,Staff,Sophia Brown,SYSTEM B,1,2023,4,2026-03-27T07:12:24.498Z
A094862,4/29/2025,D,Agency D,H,Agency H,1,Staff,Fiona Ooi,SYSTEM B,1,2025,2,2026-03-27T07:12:24.498Z
A095023,8/9/2023,B,Agency B,C,Agency C,1,Staff,Grace Yap,SYSTEM B,1,2023,3,2026-03-27T07:12:24.498Z
A095501,9/26/2025,A,Agency A,D,Agency D,3,Assistant Director,Nancy Chong,SYSTEM B,1,2025,3,2026-03-27T07:12:24.498Z
A096371,10/9/2024,D,Agency D,A,Agency A,1,Staff,Benjamin Tan,SYSTEM B,1,2024,4,2026-03-27T07:12:24.498Z
A096458,7/8/2022,A,Agency A,B,Agency B,2,Lead,Hua Tan,SYSTEM B,1,2022,3,2026-03-27T07:12:24.498Z
A097406,10/21/2025,A,Agency A,B,Agency B,1,Staff,Xavier Chan,SYSTEM B,1,2025,4,2026-03-27T07:12:24.498Z
A098154,5/20/2023,F,Agency F,C,Agency C,1,Staff,Aaron Brown,SYSTEM B,1,2023,2,2026-03-27T07:12:24.498Z
A098564,3/25/2024,D,Agency D,H,Agency H,5,Director,Vanessa Ng,SYSTEM B,1,2024,1,2026-03-27T07:12:24.498Z
A000030,2/12/2024,B,Agency B,A,Agency A,3,Assistant Director,Quinn Foo,SYSTEM A,1,2024,1,2026-03-27T07:12:24.498Z
A000277,7/22/2023,A,Agency A,G,Agency G,3,Assistant Director,Gerald Sim,SYSTEM A,1,2023,3,2026-03-27T07:12:24.498Z
A004114,11/18/2023,D,Agency D,H,Agency H,1,Staff,Irene Tay,SYSTEM A,1,2023,4,2026-03-27T07:12:24.498Z
A004135,2/1/2024,C,Agency C,H,Agency H,1,Staff,Marcus Hassan,SYSTEM A,1,2024,1,2026-03-27T07:12:24.498Z
A005845,10/29/2024,A,Agency A,G,Agency G,2,Lead,Sunita Ng,SYSTEM A,1,2024,4,2026-03-27T07:12:24.498Z
