employee_id,exit_date,employee_name,hire_date,gender,employment_type,agency_code,agency_name,job_grade_id,job_grade_name,exit_reason,source_system,tenure_months,is_voluntary,exit_year,exit_quarter,exit_month,gold_ts
A030213,9/8/2024,Jun Goh,1/19/2022,F,P,B,Agency B,3,Assistant Director,Personal,SYSTEM A,31.64516129,1,2024,3,9,2026-03-27T07:12:20.414Z
A031740,10/31/2025,Linda Cheong,3/20/2023,F,T,C,Agency C,1,Staff,Better Opportunity,SYSTEM A,31.35483871,1,2025,4,10,2026-03-27T07:12:20.414Z
A032529,9/14/2024,Gerald Chong,8/20/2022,F,P,C,Agency C,1,Staff,Better Opportunity,SYSTEM A,24.80645161,1,2024,3,9,2026-03-27T07:12:20.414Z
A032970,3/10/2025,Edward Koh,9/8/2022,M,P,A,Agency A,2,Lead,Better Opportunity,SYSTEM A,30.06451613,1,2025,1,3,2026-03-27T07:12:20.414Z
A033413,4/30/2023,Samuel Chen,11/21/2022,F,P,A,Agency A,0,Others,Personal,SYSTEM A,5.29032258,1,2023,2,4,2026-03-27T07:12:20.414Z
A035290,6/16/2023,Hua Wang,5/8/2022,F,P,B,Agency B,2,Lead,Personal,SYSTEM A,13.25806452,1,2023,2,6,2026-03-27T07:12:20.414Z
A035371,2/22/2022,Benjamin Wang,9/8/2021,M,P,C,Agency C,1,Staff,Personal,SYSTEM A,5.4516129,1,2022,1,2,2026-03-27T07:12:20.414Z
A035710,4/18/2025,Benjamin Cheong,7/28/2023,M,P,F,Agency F,1,Staff,Better Opportunity,SYSTEM A,20.67741935,1,2025,2,4,2026-03-27T07:12:20.414Z
A035909,4/23/2024,Deepa Ho,12/27/2021,F,C,B,Agency B,1,Staff,Better Opportunity,SYSTEM A,27.87096774,1,2024,2,4,2026-03-27T07:12:20.414Z
A037552,12/4/2024,Yusuf Wang,11/11/2022,M,P,A,Agency A,1,Staff,Better Opportunity,SYSTEM A,24.77419355,1,2024,4,12,2026-03-27T07:12:20.414Z
A038416,7/8/2025,Nina Chen,7/23/2022,F,P,F,Agency F,1,Staff,Personal,SYSTEM A,35.51612903,1,2025,3,7,2026-03-27T07:12:20.414Z
A042891,1/23/2026,Uma Zhao,2/22/2024,M,P,C,Agency C,1,Staff,Better Opportunity,SYSTEM A,23.03225806,1,2026,1,1,2026-03-27T07:12:20.414Z
A043453,7/27/2025,Quinn Wilson,1/12/2025,M,P,H,Agency H,2,Lead,Better Opportunity,SYSTEM A,6.48387097,1,2025,3,7,2026-03-27T07:12:20.414Z
A043642,5/6/2025,Eugene Liang,10/6/2023,F,P,A,Agency A,2,Lead,Personal,SYSTEM A,19,1,2025,2,5,2026-03-27T07:12:20.414Z
A045918,11/25/2024,Rita Garcia,5/29/2024,F,T,B,Agency B,1,Staff,Termination,SYSTEM A,5.87096774,0,2024,4,11,2026-03-27T07:12:20.414Z
A046155,1/5/2026,Xavier Patel,4/2/2024,M,T,C,Agency C,1,Staff,Better Opportunity,SYSTEM A,21.09677419,1,2026,1,1,2026-03-27T07:12:20.414Z
A048148,6/16/2024,Deborah Beh,2/16/2024,M,C,B,Agency B,1,Staff,Personal,SYSTEM A,4,1,2024,2,6,2026-03-27T07:12:20.414Z
A074986,4/23/2024,Amirah Quek,6/1/2022,M,ACTIVE,C,Agency C,1,Staff,Better Opportunity,SYSTEM B,22.70967742,1,2024,2,4,2026-03-27T07:12:20.414Z
A075140,12/21/2024,Thomas Khoo,3/4/2024,F,ACTIVE,B,Agency B,1,Staff,Personal,SYSTEM B,9.5483871,1,2024,4,12,2026-03-27T07:12:20.414Z
A075353,2/11/2024,Priya Zhang,9/10/2023,M,ACTIVE,B,Agency B,2,Lead,Better Opportunity,SYSTEM B,5.03225806,1,2024,1,2,2026-03-27T07:12:20.414Z
A077430,12/16/2024,Arun Kumar,9/19/2022,M,ACTIVE,F,Agency F,2,Lead,Better Opportunity,SYSTEM B,26.90322581,1,2024,4,12,2026-03-27T07:12:20.414Z
A077867,9/6/2023,Edward Zhang,5/1/2022,M,ACTIVE,B,Agency B,1,Staff,Personal,SYSTEM B,16.16129032,1,2023,3,9,2026-03-27T07:12:20.414Z
A079393,11/7/2025,Uma Khoo,6/27/2025,F,ACTIVE,C,Agency C,1,Staff,Better Opportunity,SYSTEM B,4.35483871,1,2025,4,11,2026-03-27T07:12:20.414Z
A079417,7/4/2023,Jun Cheong,6/1/2022,M,ACTIVE,F,Agency F,5,Director,Better Opportunity,SYSTEM B,13.09677419,1,2023,3,7,2026-03-27T07:12:20.414Z
A080503,1/28/2023,Mary Heng,9/15/2021,M,ACTIVE,C,Agency C,1,Staff,Better Opportunity,SYSTEM B,16.41935484,1,2023,1,1,2026-03-27T07:12:20.414Z
A080721,5/13/2023,Siti Ahmad,6/20/2022,M,ACTIVE,F,Agency F,5,Director,Better Opportunity,SYSTEM B,10.77419355,1,2023,2,5,2026-03-27T07:12:20.414Z
A080806,9/6/2021,Fiona Chee,2/20/2021,F,ACTIVE,B,Agency B,3,Assistant Director,Termination,SYSTEM B,6.5483871,0,2021,3,9,2026-03-27T07:12:20.414Z
A080920,10/6/2022,Betty Ong,4/11/2021,F,ACTIVE,C,Agency C,1,Staff,Better Opportunity,SYSTEM B,17.83870968,1,2022,4,10,2026-03-27T07:12:20.414Z
A081380,2/1/2026,Victor Zhao,11/30/2025,F,ACTIVE,C,Agency C,1,Staff,Better Opportunity,SYSTEM B,2.06451613,1,2026,1,2,2026-03-27T07:12:20.414Z
A081627,7/17/2025,Nina Chua,8/8/2023,M,ACTIVE,D,Agency D,5,Director,Personal,SYSTEM B,23.29032258,1,2025,3,7,2026-03-27T07:12:20.414Z
A082240,8/29/2024,Hui Zhang,10/24/2021,F,ACTIVE,C,Agency C,1,Staff,Personal,SYSTEM B,34.16129032,1,2024,3,8,2026-03-27T07:12:20.414Z
A083659,12/13/2023,Victor Reddy,11/13/2022,F,ACTIVE,C,Agency C,1,Staff,Better Opportunity,SYSTEM B,13,1,2023,4,12,2026-03-27T07:12:20.414Z
A084019,1/29/2024,Hui Cheong,3/28/2023,F,ACTIVE,B,Agency B,5,Director,Personal,SYSTEM B,10.03225806,1,2024,1,1,2026-03-27T07:12:20.414Z
A084562,10/14/2025,Alice Cheong,7/8/2025,M,ACTIVE,A,Agency A,1,Staff,Better Opportunity,SYSTEM B,3.19354839,1,2025,4,10,2026-03-27T07:12:20.414Z
A086476,6/27/2021,Fang Kaur,4/6/2021,M,ACTIVE,A,Agency A,1,Staff,Better Opportunity,SYSTEM B,2.67741935,1,2021,2,6,2026-03-27T07:12:20.414Z
A086948,9/17/2024,Oscar Sim,9/11/2023,F,ACTIVE,A,Agency A,3,Assistant Director,Personal,SYSTEM B,12.19354839,1,2024,3,9,2026-03-27T07:12:20.414Z
A087570,11/9/2024,Victor Chia,6/27/2024,M,ACTIVE,B,Agency B,1,Staff,Personal,SYSTEM B,4.41935484,1,2024,4,11,2026-03-27T07:12:20.414Z
A087977,9/12/2023,Oscar Kwek,8/25/2021,F,ACTIVE,B,Agency B,3,Assistant Director,Better Opportunity,SYSTEM B,24.58064516,1,2023,3,9,2026-03-27T07:12:20.414Z
A088738,12/13/2024,Rizal Wee,7/8/2022,M,ACTIVE,A,Agency A,1,Staff,Personal,SYSTEM B,29.16129032,1,2024,4,12,2026-03-27T07:12:20.414Z
A089022,12/28/2025,Xavier Wee,1/10/2024,M,ACTIVE,G,Agency G,1,Staff,Personal,SYSTEM B,23.58064516,1,2025,4,12,2026-03-27T07:12:20.414Z
A089263,1/12/2025,Hafiz Liu,5/10/2024,M,ACTIVE,H,Agency H,1,Staff,Better Opportunity,SYSTEM B,8.06451613,1,2025,1,1,2026-03-27T07:12:20.414Z
A089965,2/16/2025,Clara Tan,1/15/2024,F,ACTIVE,A,Agency A,2,Lead,Better Opportunity,SYSTEM B,13.03225806,1,2025,1,2,2026-03-27T07:12:20.414Z
A091360,6/15/2025,Emily Chua,6/16/2024,M,ACTIVE,B,Agency B,3,Assistant Director,Better Opportunity,SYSTEM B,11.96774194,1,2025,2,6,2026-03-27T07:12:20.414Z
A091827,9/17/2023,Kai Brown,1/17/2022,F,ACTIVE,H,Agency H,1,Staff,Personal,SYSTEM B,20,1,2023,3,9,2026-03-27T07:12:20.414Z
A091875,5/12/2025,Eugene Chua,11/20/2024,M,ACTIVE,A,Agency A,1,Staff,Personal,SYSTEM B,5.74193548,1,2025,2,5,2026-03-27T07:12:20.414Z
A092971,12/20/2023,Xavier Wilson,11/4/2021,M,ACTIVE,C,Agency C,1,Staff,Better Opportunity,SYSTEM B,25.51612903,1,2023,4,12,2026-03-27T07:12:20.414Z
A094270,8/7/2025,Yvonne Zhang,7/24/2024,M,ACTIVE,A,Agency A,1,Staff,Better Opportunity,SYSTEM B,12.4516129,1,2025,3,8,2026-03-27T07:12:20.414Z
A095216,11/10/2025,Rui Chong,2/22/2024,M,ACTIVE,F,Agency F,1,Staff,Termination,SYSTEM B,20.61290323,0,2025,4,11,2026-03-27T07:12:20.414Z
A095413,1/26/2025,Noor Liang,7/24/2024,F,ACTIVE,A,Agency A,1,Staff,Better Opportunity,SYSTEM B,6.06451613,1,2025,1,1,2026-03-27T07:12:20.414Z
A095825,4/2/2025,Rui Chan,11/7/2022,M,ACTIVE,G,Agency G,1,Staff,Better Opportunity,SYSTEM B,28.83870968,1,2025,2,4,2026-03-27T07:12:20.414Z
A095892,8/9/2024,Nina Martinez,2/9/2023,M,ACTIVE,D,Agency D,1,Staff,Better Opportunity,SYSTEM B,18,1,2024,3,8,2026-03-27T07:12:20.414Z
A096258,1/31/2026,George Wee,11/3/2025,M,ACTIVE,G,Agency G,1,Staff,Personal,SYSTEM B,2.90322581,1,2026,1,1,2026-03-27T07:12:20.414Z
A096555,1/23/2026,Noor Anderson,11/20/2025,F,ACTIVE,G,Agency G,1,Staff,Better Opportunity,SYSTEM B,2.09677419,1,2026,1,1,2026-03-27T07:12:20.414Z
A096996,3/1/2026,Diana Chua,5/8/2024,M,ACTIVE,G,Agency G,2,Lead,Better Opportunity,SYSTEM B,21.77419355,1,2026,1,3,2026-03-27T07:12:20.414Z
A097026,1/5/2026,James Low,8/7/2024,M,ACTIVE,D,Agency D,2,Lead,Better Opportunity,SYSTEM B,16.93548387,1,2026,1,1,2026-03-27T07:12:20.414Z
A097138,11/5/2025,Irene Kumar,9/19/2024,M,ACTIVE,B,Agency B,1,Staff,Better Opportunity,SYSTEM B,13.5483871,1,2025,4,11,2026-03-27T07:12:20.414Z
A000414,2/12/2024,Wayne Mohamed,6/9/2022,F,P,A,Agency A,1,Staff,Better Opportunity,SYSTEM A,20.09677419,1,2024,1,2,2026-03-27T07:12:20.414Z
A001301,10/4/2022,Mary Poh,5/17/2021,F,P,D,Agency D,3,Assistant Director,Health,SYSTEM A,16.58064516,0,2022,4,10,2026-03-27T07:12:20.414Z
A001393,4/28/2026,David Koh,7/4/2024,M,P,B,Agency B,1,Staff,Personal,SYSTEM A,21.77419355,1,2026,2,4,2026-03-27T07:12:20.414Z
A001926,9/30/2024,Deepa Teo,11/25/2022,M,P,H,Agency H,1,Staff,Better Opportunity,SYSTEM A,22.16129032,1,2024,3,9,2026-03-27T07:12:20.414Z
A002820,12/3/2025,Wendy Huang,6/26/2025,F,C,D,Agency D,3,Assistant Director,Personal,SYSTEM A,5.25806452,1,2025,4,12,2026-03-27T07:12:20.414Z
A004326,6/13/2025,Ramesh Singh,10/10/2024,M,0,D,Agency D,1,Staff,Personal,SYSTEM A,8.09677419,1,2025,2,6,2026-03-27T07:12:20.414Z
A005115,8/21/2025,Noor Rao,8/17/2023,M,P,C,Agency C,1,Staff,Health,SYSTEM A,24.12903226,0,2025,3,8,2026-03-27T07:12:20.414Z
A005322,5/18/2024,Xavier Malik,9/5/2022,F,P,D,Agency D,1,Staff,Better Opportunity,SYSTEM A,20.41935484,1,2024,2,5,2026-03-27T07:12:20.414Z
A007697,5/9/2022,Sophia Chan,2/1/2021,F,P,F,Agency F,1,Staff,Better Opportunity,SYSTEM A,15.25806452,1,2022,2,5,2026-03-27T07:12:20.414Z
A008960,1/9/2025,Andre Smith,12/6/2022,F,P,A,Agency A,1,Staff,Better Opportunity,SYSTEM A,25.09677419,1,2025,1,1,2026-03-27T07:12:20.414Z
A009826,7/21/2026,Zhen Kumar,1/30/2026,M,P,A,Agency A,1,Staff,Better Opportunity,SYSTEM A,5.70967742,1,2026,3,7,2026-03-27T07:12:20.414Z
A010289,1/30/2024,Diana Huang,10/9/2023,F,C,F,Agency F,3,Assistant Director,Better Opportunity,SYSTEM A,3.67741935,1,2024,1,1,2026-03-27T07:12:20.414Z
A011611,2/1/2026,Suresh Kwong,4/11/2022,M,C,D,Agency D,1,Staff,Better Opportunity,SYSTEM A,45.67741935,1,2026,1,2,2026-03-27T07:12:20.414Z
A013293,1/27/2026,Helena Ho,11/13/2025,F,P,A,Agency A,1,Staff,Better Opportunity,SYSTEM A,2.4516129,1,2026,1,1,2026-03-27T07:12:20.414Z
A013754,1/22/2026,Benjamin Low,11/14/2025,M,P,A,Agency A,2,Lead,Better Opportunity,SYSTEM A,2.25806452,1,2026,1,1,2026-03-27T07:12:20.414Z
A015746,5/26/2023,Irene Kaur,11/2/2021,M,P,B,Agency B,2,Lead,Personal,SYSTEM A,18.77419355,1,2023,2,5,2026-03-27T07:12:20.414Z
A017895,12/22/2025,Jun Lau,7/29/2025,F,P,F,Agency F,1,Staff,Better Opportunity,SYSTEM A,4.77419355,1,2025,4,12,2026-03-27T07:12:20.414Z
A017910,1/23/2022,Michael Patel,5/25/2021,M,P,C,Agency C,2,Lead,Better Opportunity,SYSTEM A,7.93548387,1,2022,1,1,2026-03-27T07:12:20.414Z
A020037,5/11/2026,Thomas Chen,12/9/2025,F,P,H,Agency H,1,Staff,Better Opportunity,SYSTEM A,5.06451613,1,2026,2,5,2026-03-27T07:12:20.414Z
A022987,6/29/2026,Thomas Jones,12/24/2025,M,C,C,Agency C,5,Director,Personal,SYSTEM A,6.16129032,1,2026,2,6,2026-03-27T07:12:20.414Z
A024826,6/11/2022,Hui Koh,1/6/2021,F,P,C,Agency C,1,Staff,Personal,SYSTEM A,17.16129032,1,2022,2,6,2026-03-27T07:12:20.414Z
A025009,4/13/2024,Julia Liang,5/26/2022,M,P,B,Agency B,1,Staff,Personal,SYSTEM A,22.58064516,1,2024,2,4,2026-03-27T07:12:20.414Z
A026391,7/2/2022,Nancy Yap,5/5/2021,M,P,C,Agency C,3,Assistant Director,Better Opportunity,SYSTEM A,13.90322581,1,2022,3,7,2026-03-27T07:12:20.414Z
A026485,6/9/2023,Victor Tay,2/2/2023,M,P,D,Agency D,2,Lead,Better Opportunity,SYSTEM A,4.22580645,1,2023,2,6,2026-03-27T07:12:20.414Z
A026504,6/10/2025,Meena Reddy,2/3/2025,F,P,A,Agency A,1,Staff,Personal,SYSTEM A,4.22580645,1,2025,2,6,2026-03-27T07:12:20.414Z
A029948,2/3/2026,Steven Low,11/25/2025,F,P,D,Agency D,1,Staff,Termination,SYSTEM A,2.29032258,0,2026,1,2,2026-03-27T07:12:20.414Z
A029990,11/23/2025,Preethi Wang,7/5/2025,M,P,B,Agency B,1,Staff,Better Opportunity,SYSTEM A,4.58064516,1,2025,4,11,2026-03-27T07:12:20.414Z
A031372,4/8/2026,Jing Wang,1/2/2026,M,P,D,Agency D,1,Staff,Better Opportunity,SYSTEM A,3.19354839,1,2026,2,4,2026-03-27T07:12:20.414Z
A032432,1/1/2024,Amirah Chee,9/5/2021,F,P,A,Agency A,1,Staff,Better Opportunity,SYSTEM A,27.87096774,1,2024,1,1,2026-03-27T07:12:20.414Z
A034854,5/7/2024,Rohit Yusof,11/11/2021,M,P,D,Agency D,1,Staff,Better Opportunity,SYSTEM A,29.87096774,1,2024,2,5,2026-03-27T07:12:20.414Z
A036889,1/2/2024,Samuel Phua,6/19/2023,F,P,H,Agency H,2,Lead,Personal,SYSTEM A,6.4516129,1,2024,1,1,2026-03-27T07:12:20.414Z
A039154,7/9/2021,George Koh,4/10/2021,F,P,F,Agency F,1,Staff,Better Opportunity,SYSTEM A,2.96774194,1,2021,3,7,2026-03-27T07:12:20.414Z
A039749,9/23/2023,Helena Ismail,11/11/2022,F,C,H,Agency H,3,Assistant Director,Better Opportunity,SYSTEM A,10.38709677,1,2023,3,9,2026-03-27T07:12:20.414Z
A039942,1/17/2026,Lily Kaur,5/25/2025,F,T,B,Agency B,1,Staff,Personal,SYSTEM A,7.74193548,1,2026,1,1,2026-03-27T07:12:20.414Z
A042308,12/3/2025,Preethi Sharma,6/3/2025,M,P,A,Agency A,1,Staff,Better Opportunity,SYSTEM A,6,1,2025,4,12,2026-03-27T07:12:20.414Z
A042729,4/11/2024,Siti Sim,12/13/2021,M,P,B,Agency B,3,Assistant Director,Better Opportunity,SYSTEM A,27.93548387,1,2024,2,4,2026-03-27T07:12:20.414Z
A043125,1/31/2026,Linda Chew,11/28/2025,M,P,C,Agency C,1,Staff,Personal,SYSTEM A,2.09677419,1,2026,1,1,2026-03-27T07:12:20.414Z
A044812,9/29/2024,Vincent Singh,5/19/2024,F,P,D,Agency D,2,Lead,Better Opportunity,SYSTEM A,4.32258065,1,2024,3,9,2026-03-27T07:12:20.414Z
A045618,11/13/2025,Ulric Liu,6/22/2023,F,P,H,Agency H,1,Staff,Better Opportunity,SYSTEM A,28.70967742,1,2025,4,11,2026-03-27T07:12:20.414Z
A047456,7/29/2025,Kenneth Ng,7/4/2023,M,P,A,Agency A,1,Staff,Personal,SYSTEM A,24.80645161,1,2025,3,7,2026-03-27T07:12:20.414Z
A048427,1/31/2026,Xena Phua,9/13/2024,F,P,A,Agency A,2,Lead,Better Opportunity,SYSTEM A,16.58064516,1,2026,1,1,2026-03-27T07:12:20.414Z
A075036,8/12/2025,Hannah Liang,12/26/2024,M,ACTIVE,H,Agency H,1,Staff,Better Opportunity,SYSTEM B,7.5483871,1,2025,3,8,2026-03-27T07:12:20.414Z
A075791,4/15/2025,Omar Smith,6/20/2023,F,ACTIVE,A,Agency A,1,Staff,Better Opportunity,SYSTEM B,21.83870968,1,2025,2,4,2026-03-27T07:12:20.414Z
A076633,6/17/2023,Victor Sim,10/30/2021,F,ACTIVE,B,Agency B,1,Staff,Personal,SYSTEM B,19.58064516,1,2023,2,6,2026-03-27T07:12:20.414Z
A076655,8/18/2025,Mary Low,11/4/2024,M,ACTIVE,B,Agency B,1,Staff,Better Opportunity,SYSTEM B,9.4516129,1,2025,3,8,2026-03-27T07:12:20.414Z
A077199,5/2/2025,Hui Tay,4/30/2023,M,ACTIVE,A,Agency A,1,Staff,Better Opportunity,SYSTEM B,24.09677419,1,2025,2,5,2026-03-27T07:12:20.414Z
A077329,3/14/2023,Rohit Kwong,4/25/2021,F,ACTIVE,C,Agency C,1,Staff,Better Opportunity,SYSTEM B,22.64516129,1,2023,1,3,2026-03-27T07:12:20.414Z
A078254,9/13/2022,Deepa Smith,1/1/2022,F,ACTIVE,A,Agency A,3,Assistant Director,Better Opportunity,SYSTEM B,8.38709677,1,2022,3,9,2026-03-27T07:12:20.414Z
A078648,7/8/2025,Ling Chew,4/6/2025,F,ACTIVE,F,Agency F,1,Staff,Better Opportunity,SYSTEM B,3.06451613,1,2025,3,7,2026-03-27T07:12:20.414Z
A080250,9/1/2024,Priya Teo,3/13/2023,M,ACTIVE,A,Agency A,1,Staff,Better Opportunity,SYSTEM B,17.61290323,1,2024,3,9,2026-03-27T07:12:20.414Z
A080720,1/21/2026,Fiona Ismail,10/14/2025,M,ACTIVE,A,Agency A,1,Staff,Personal,SYSTEM B,3.22580645,1,2026,1,1,2026-03-27T07:12:20.414Z
A081035,5/13/2022,Pooja Hassan,4/6/2021,F,ACTIVE,B,Agency B,1,Staff,Personal,SYSTEM B,13.22580645,1,2022,2,5,2026-03-27T07:12:20.414Z
A081675,10/13/2025,Calvin Kwong,12/30/2023,M,ACTIVE,B,Agency B,1,Staff,Personal,SYSTEM B,21.4516129,1,2025,4,10,2026-03-27T07:12:20.414Z
A081684,12/4/2023,Linda Chew,8/24/2021,F,ACTIVE,A,Agency A,1,Staff,Better Opportunity,SYSTEM B,27.35483871,1,2023,4,12,2026-03-27T07:12:20.414Z
A081771,9/4/2024,Kenneth Chong,12/18/2022,M,ACTIVE,A,Agency A,1,Staff,Personal,SYSTEM B,20.5483871,1,2024,3,9,2026-03-27T07:12:20.414Z
A082107,11/21/2024,Jing Martinez,6/27/2023,F,ACTIVE,B,Agency B,2,Lead,Personal,SYSTEM B,16.80645161,1,2024,4,11,2026-03-27T07:12:20.414Z
A083205,1/31/2026,Deborah Mok,10/25/2025,M,ACTIVE,A,Agency A,1,Staff,Personal,SYSTEM B,3.19354839,1,2026,1,1,2026-03-27T07:12:20.414Z
A083309,6/25/2024,Lily Huang,6/23/2022,F,ACTIVE,D,Agency D,1,Staff,Better Opportunity,SYSTEM B,24.06451613,1,2024,2,6,2026-03-27T07:12:20.414Z
A083323,4/14/2024,Pooja Abdullah,3/29/2022,F,ACTIVE,A,Agency A,1,Staff,Personal,SYSTEM B,24.51612903,1,2024,2,4,2026-03-27T07:12:20.414Z
A083324,8/23/2025,Jing Abdullah,5/14/2025,M,ACTIVE,A,Agency A,1,Staff,Better Opportunity,SYSTEM B,3.29032258,1,2025,3,8,2026-03-27T07:12:20.414Z
A083679,7/13/2023,Aaron Seah,1/26/2022,F,ACTIVE,D,Agency D,2,Lead,Personal,SYSTEM B,17.58064516,1,2023,3,7,2026-03-27T07:12:20.414Z
A084063,7/26/2024,Uma Kwek,5/27/2023,M,ACTIVE,A,Agency A,1,Staff,Better Opportunity,SYSTEM B,13.96774194,1,2024,3,7,2026-03-27T07:12:20.414Z
A086850,7/28/2023,Zachary Singh,7/10/2021,M,ACTIVE,H,Agency H,1,Staff,Personal,SYSTEM B,24.58064516,1,2023,3,7,2026-03-27T07:12:20.414Z
A088046,5/22/2023,Tina Lim,11/2/2021,M,ACTIVE,F,Agency F,1,Staff,Personal,SYSTEM B,18.64516129,1,2023,2,5,2026-03-27T07:12:20.414Z
A089604,8/2/2025,Nina Mok,11/1/2024,F,ACTIVE,B,Agency B,1,Staff,Better Opportunity,SYSTEM B,9.03225806,1,2025,3,8,2026-03-27T07:12:20.414Z
A089660,12/27/2023,Calvin Phua,7/1/2023,F,ACTIVE,B,Agency B,1,Staff,Better Opportunity,SYSTEM B,5.83870968,1,2023,4,12,2026-03-27T07:12:20.414Z
A089997,10/3/2023,Emily Wilson,8/5/2021,M,ACTIVE,D,Agency D,3,Assistant Director,Health,SYSTEM B,25.93548387,0,2023,4,10,2026-03-27T07:12:20.414Z
A090131,8/22/2025,Vishal Kaur,6/9/2024,M,ACTIVE,C,Agency C,5,Director,Better Opportunity,SYSTEM B,14.41935484,1,2025,3,8,2026-03-27T07:12:20.414Z
A090142,8/20/2025,Hafiz Rahman,5/24/2025,F,ACTIVE,A,Agency A,4,Deputy Director,Personal,SYSTEM B,2.87096774,1,2025,3,8,2026-03-27T07:12:20.414Z
A090814,12/31/2024,Helena Ibrahim,4/12/2024,F,ACTIVE,G,Agency G,2,Lead,Better Opportunity,SYSTEM B,8.61290323,1,2024,4,12,2026-03-27T07:12:20.414Z
A091232,10/2/2025,Vishal Beh,5/1/2025,F,ACTIVE,A,Agency A,1,Staff,Personal,SYSTEM B,5.03225806,1,2025,4,10,2026-03-27T07:12:20.414Z
A091393,2/11/2025,Teresa Ahmad,11/21/2024,F,ACTIVE,C,Agency C,3,Assistant Director,Better Opportunity,SYSTEM B,2.67741935,1,2025,1,2,2026-03-27T07:12:20.414Z
A092456,11/13/2023,Diana Singh,4/29/2021,M,ACTIVE,G,Agency G,1,Staff,Better Opportunity,SYSTEM B,30.48387097,1,2023,4,11,2026-03-27T07:12:20.414Z
A092665,11/1/2025,Mary Singh,2/2/2024,F,ACTIVE,G,Agency G,5,Director,Personal,SYSTEM B,20.96774194,1,2025,4,11,2026-03-27T07:12:20.414Z
A092897,8/22/2025,Steven Patel,9/14/2023,F,ACTIVE,C,Agency C,2,Lead,Better Opportunity,SYSTEM B,23.25806452,1,2025,3,8,2026-03-27T07:12:20.414Z
A093530,1/28/2026,Florence Chong,9/8/2025,F,ACTIVE,F,Agency F,4,Deputy Director,Better Opportunity,SYSTEM B,4.64516129,1,2026,1,1,2026-03-27T07:12:20.414Z
A095025,11/1/2025,Olivia Tay,5/4/2025,M,ACTIVE,A,Agency A,2,Lead,Better Opportunity,SYSTEM B,5.90322581,1,2025,4,11,2026-03-27T07:12:20.414Z
A095343,9/25/2025,Kevin Seah,2/18/2025,M,ACTIVE,C,Agency C,1,Staff,Personal,SYSTEM B,7.22580645,1,2025,3,9,2026-03-27T07:12:20.414Z
A095544,4/19/2023,Priya Seah,9/13/2022,F,ACTIVE,A,Agency A,2,Lead,Health,SYSTEM B,7.19354839,0,2023,2,4,2026-03-27T07:12:20.414Z
A095700,8/31/2025,Lily Smith,10/16/2024,F,ACTIVE,B,Agency B,1,Staff,Better Opportunity,SYSTEM B,10.48387097,1,2025,3,8,2026-03-27T07:12:20.414Z
A096630,3/26/2024,Rita Poh,3/29/2023,F,ACTIVE,A,Agency A,1,Staff,Better Opportunity,SYSTEM B,11.90322581,1,2024,1,3,2026-03-27T07:12:20.414Z
A097365,8/14/2022,Frank Huang,5/16/2021,F,ACTIVE,B,Agency B,1,Staff,Personal,SYSTEM B,14.93548387,1,2022,3,8,2026-03-27T07:12:20.414Z
A097731,1/20/2026,Emily Ahmad,7/6/2025,M,ACTIVE,B,Agency B,3,Assistant Director,Better Opportunity,SYSTEM B,6.4516129,1,2026,1,1,2026-03-27T07:12:20.414Z
A098839,4/19/2025,Oscar Chee,6/9/2023,F,ACTIVE,D,Agency D,1,Staff,Better Opportunity,SYSTEM B,22.32258065,1,2025,2,4,2026-03-27T07:12:20.414Z
A000304,10/30/2023,Sophia Wong,11/25/2022,F,P,A,Agency A,1,Staff,Termination,SYSTEM A,11.16129032,0,2023,4,10,2026-03-27T07:12:20.414Z
A000712,12/5/2024,Aaron Mok,3/9/2024,M,P,D,Agency D,1,Staff,Better Opportunity,SYSTEM A,8.87096774,1,2024,4,12,2026-03-27T07:12:20.414Z
A001036,8/31/2025,Wei Smith,6/30/2025,M,P,D,Agency D,2,Lead,Better Opportunity,SYSTEM A,2,1,2025,3,8,2026-03-27T07:12:20.414Z
A002133,12/27/2021,David Lau,1/16/2021,F,P,A,Agency A,4,Deputy Director,Better Opportunity,SYSTEM A,11.35483871,1,2021,4,12,2026-03-27T07:12:20.414Z
A003566,12/8/2025,Charles Liang,12/3/2024,F,P,B,Agency B,1,Staff,Termination,SYSTEM A,12.16129032,0,2025,4,12,2026-03-27T07:12:20.414Z
A004387,2/4/2026,Charles Rahman,10/20/2023,M,C,G,Agency G,1,Staff,Better Opportunity,SYSTEM A,27.48387097,1,2026,1,2,2026-03-27T07:12:20.414Z
A007104,1/26/2026,Rita Anderson,9/17/2025,F,P,B,Agency B,1,Staff,Better Opportunity,SYSTEM A,4.29032258,1,2026,1,1,2026-03-27T07:12:20.414Z
A010186,5/17/2025,Mei Foo,4/7/2024,M,P,A,Agency A,2,Lead,Personal,SYSTEM A,13.32258065,1,2025,2,5,2026-03-27T07:12:20.414Z
A012624,12/25/2025,Nancy Johnson,4/3/2025,M,P,H,Agency H,1,Staff,Better Opportunity,SYSTEM A,8.70967742,1,2025,4,12,2026-03-27T07:12:20.414Z
A013473,7/19/2024,Michael Sharma,3/3/2023,M,P,A,Agency A,1,Staff,Better Opportunity,SYSTEM A,16.51612903,1,2024,3,7,2026-03-27T07:12:20.414Z
A015285,10/6/2025,Kevin Beh,10/29/2023,F,P,B,Agency B,1,Staff,Better Opportunity,SYSTEM A,23.25806452,1,2025,4,10,2026-03-27T07:12:20.414Z
